Price,Timestamp,Instance Type,OS,Region
0.08,1394416381,t1.micro,Linux/UNIX,us-east-1d
0.05,1394415888,t1.micro,Linux/UNIX,us-east-1d
0.08,1394414136,t1.micro,Linux/UNIX,us-east-1d
0.03,1394412648,t1.micro,Linux/UNIX,us-east-1d
0.025,1394411125,t1.micro,Linux/UNIX,us-east-1d
0.03,1394409570,t1.micro,Linux/UNIX,us-east-1d
0.025,1394408785,t1.micro,Linux/UNIX,us-east-1d
0.03,1394407753,t1.micro,Linux/UNIX,us-east-1d
0.025,1394406481,t1.micro,Linux/UNIX,us-east-1d
0.03,1394405205,t1.micro,Linux/UNIX,us-east-1d
0.025,1394404689,t1.micro,Linux/UNIX,us-east-1d
0.02,1394404430,t1.micro,Linux/UNIX,us-east-1d
0.025,1394402371,t1.micro,Linux/UNIX,us-east-1d
0.03,1394401317,t1.micro,Linux/UNIX,us-east-1d
0.025,1394401060,t1.micro,Linux/UNIX,us-east-1d
0.02,1394400295,t1.micro,Linux/UNIX,us-east-1d
0.025,1394398232,t1.micro,Linux/UNIX,us-east-1d
0.03,1394396666,t1.micro,Linux/UNIX,us-east-1d
0.025,1394393543,t1.micro,Linux/UNIX,us-east-1d
0.03,1394392255,t1.micro,Linux/UNIX,us-east-1d
0.025,1394391484,t1.micro,Linux/UNIX,us-east-1d
0.03,1394389144,t1.micro,Linux/UNIX,us-east-1d
0.04,1394388888,t1.micro,Linux/UNIX,us-east-1d
0.03,1394385281,t1.micro,Linux/UNIX,us-east-1d
0.025,1394384758,t1.micro,Linux/UNIX,us-east-1d
0.03,1394383225,t1.micro,Linux/UNIX,us-east-1d
0.029,1394382968,t1.micro,Linux/UNIX,us-east-1d
0.025,1394382706,t1.micro,Linux/UNIX,us-east-1d
0.03,1394380921,t1.micro,Linux/UNIX,us-east-1d
0.025,1394380658,t1.micro,Linux/UNIX,us-east-1d
0.03,1394379652,t1.micro,Linux/UNIX,us-east-1d
0.025,1394378390,t1.micro,Linux/UNIX,us-east-1d
0.029,1394377875,t1.micro,Linux/UNIX,us-east-1d
0.025,1394376866,t1.micro,Linux/UNIX,us-east-1d
0.02,1394376615,t1.micro,Linux/UNIX,us-east-1d
0.025,1394376364,t1.micro,Linux/UNIX,us-east-1d
0.021,1394375856,t1.micro,Linux/UNIX,us-east-1d
0.02,1394374580,t1.micro,Linux/UNIX,us-east-1d
0.021,1394374072,t1.micro,Linux/UNIX,us-east-1d
0.02,1394372558,t1.micro,Linux/UNIX,us-east-1d
0.025,1394371549,t1.micro,Linux/UNIX,us-east-1d
0.021,1394371053,t1.micro,Linux/UNIX,us-east-1d
0.02,1394370807,t1.micro,Linux/UNIX,us-east-1d
0.021,1394370554,t1.micro,Linux/UNIX,us-east-1d
0.025,1394369059,t1.micro,Linux/UNIX,us-east-1d
0.02,1394368808,t1.micro,Linux/UNIX,us-east-1d
0.025,1394368060,t1.micro,Linux/UNIX,us-east-1d
