Price,Timestamp,Instance Type,OS,Region
0.0643,1397685687,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397685387,c3.2xlarge,Linux/UNIX,us-east-1a
0.0649,1397685087,c3.2xlarge,Linux/UNIX,us-east-1a
0.065,1397684462,c3.2xlarge,Linux/UNIX,us-east-1a
0.0682,1397684163,c3.2xlarge,Linux/UNIX,us-east-1a
0.1,1397680767,c3.2xlarge,Linux/UNIX,us-east-1a
0.073,1397680464,c3.2xlarge,Linux/UNIX,us-east-1a
0.0679,1397680150,c3.2xlarge,Linux/UNIX,us-east-1a
0.065,1397679838,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397678603,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397677422,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397677119,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397675918,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397674383,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397674081,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397667574,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397665999,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397665378,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397665062,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397663772,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397662832,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397662512,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397661237,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397660288,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397659378,c3.2xlarge,Linux/UNIX,us-east-1a
0.0641,1397659079,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397658773,c3.2xlarge,Linux/UNIX,us-east-1a
0.0641,1397657544,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397656918,c3.2xlarge,Linux/UNIX,us-east-1a
0.0641,1397656605,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397656295,c3.2xlarge,Linux/UNIX,us-east-1a
0.0641,1397655993,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397655394,c3.2xlarge,Linux/UNIX,us-east-1a
0.0641,1397654493,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397651234,c3.2xlarge,Linux/UNIX,us-east-1a
0.0641,1397650927,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397650042,c3.2xlarge,Linux/UNIX,us-east-1a
0.0641,1397644685,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397644396,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397643806,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397642011,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397639096,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397638222,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397636779,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397636201,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397635017,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397634434,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397633554,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397632382,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397632088,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397631490,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397629106,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397628807,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397623595,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397623017,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397621588,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397620440,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397618683,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397618387,c3.2xlarge,Linux/UNIX,us-east-1a
0.0647,1397617502,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397617215,c3.2xlarge,Linux/UNIX,us-east-1a
0.0647,1397616341,c3.2xlarge,Linux/UNIX,us-east-1a
0.0648,1397615165,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397614845,c3.2xlarge,Linux/UNIX,us-east-1a
0.0647,1397614214,c3.2xlarge,Linux/UNIX,us-east-1a
0.0648,1397612962,c3.2xlarge,Linux/UNIX,us-east-1a
0.0647,1397611738,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397611135,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397610218,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397609906,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397609290,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397608979,c3.2xlarge,Linux/UNIX,us-east-1a
0.0641,1397600301,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397599997,c3.2xlarge,Linux/UNIX,us-east-1a
0.0653,1397599369,c3.2xlarge,Linux/UNIX,us-east-1a
0.0652,1397599065,c3.2xlarge,Linux/UNIX,us-east-1a
0.0661,1397598750,c3.2xlarge,Linux/UNIX,us-east-1a
0.0664,1397598440,c3.2xlarge,Linux/UNIX,us-east-1a
0.0675,1397598114,c3.2xlarge,Linux/UNIX,us-east-1a
0.0661,1397597502,c3.2xlarge,Linux/UNIX,us-east-1a
0.0665,1397597194,c3.2xlarge,Linux/UNIX,us-east-1a
0.0673,1397596561,c3.2xlarge,Linux/UNIX,us-east-1a
0.0668,1397596245,c3.2xlarge,Linux/UNIX,us-east-1a
0.0682,1397595927,c3.2xlarge,Linux/UNIX,us-east-1a
0.067,1397595615,c3.2xlarge,Linux/UNIX,us-east-1a
0.0679,1397595304,c3.2xlarge,Linux/UNIX,us-east-1a
0.0676,1397594987,c3.2xlarge,Linux/UNIX,us-east-1a
0.0673,1397594689,c3.2xlarge,Linux/UNIX,us-east-1a
0.0659,1397594389,c3.2xlarge,Linux/UNIX,us-east-1a
0.0658,1397594079,c3.2xlarge,Linux/UNIX,us-east-1a
0.0673,1397593768,c3.2xlarge,Linux/UNIX,us-east-1a
0.0668,1397593469,c3.2xlarge,Linux/UNIX,us-east-1a
0.0681,1397593160,c3.2xlarge,Linux/UNIX,us-east-1a
0.0679,1397592851,c3.2xlarge,Linux/UNIX,us-east-1a
0.0676,1397592537,c3.2xlarge,Linux/UNIX,us-east-1a
0.0667,1397592222,c3.2xlarge,Linux/UNIX,us-east-1a
0.0666,1397591914,c3.2xlarge,Linux/UNIX,us-east-1a
0.0669,1397591619,c3.2xlarge,Linux/UNIX,us-east-1a
0.0691,1397591308,c3.2xlarge,Linux/UNIX,us-east-1a
0.0715,1397590998,c3.2xlarge,Linux/UNIX,us-east-1a
0.0711,1397590698,c3.2xlarge,Linux/UNIX,us-east-1a
4.0,1397590058,c3.2xlarge,Linux/UNIX,us-east-1a
0.6001,1397589749,c3.2xlarge,Linux/UNIX,us-east-1a
0.75,1397589438,c3.2xlarge,Linux/UNIX,us-east-1a
2.0,1397587553,c3.2xlarge,Linux/UNIX,us-east-1a
0.159,1397587234,c3.2xlarge,Linux/UNIX,us-east-1a
2.0,1397585325,c3.2xlarge,Linux/UNIX,us-east-1a
0.0709,1397584992,c3.2xlarge,Linux/UNIX,us-east-1a
0.0676,1397584682,c3.2xlarge,Linux/UNIX,us-east-1a
0.0738,1397584365,c3.2xlarge,Linux/UNIX,us-east-1a
0.1,1397584056,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397583743,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397583426,c3.2xlarge,Linux/UNIX,us-east-1a
2.0,1397583108,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397582794,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397581517,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397580259,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397577420,c3.2xlarge,Linux/UNIX,us-east-1a
0.0642,1397574538,c3.2xlarge,Linux/UNIX,us-east-1a
0.42,1397574215,c3.2xlarge,Linux/UNIX,us-east-1a
0.25,1397573900,c3.2xlarge,Linux/UNIX,us-east-1a
0.1885,1397573586,c3.2xlarge,Linux/UNIX,us-east-1a
0.25,1397572958,c3.2xlarge,Linux/UNIX,us-east-1a
0.1019,1397572646,c3.2xlarge,Linux/UNIX,us-east-1a
0.5,1397572327,c3.2xlarge,Linux/UNIX,us-east-1a
0.0714,1397572008,c3.2xlarge,Linux/UNIX,us-east-1a
0.0647,1397571697,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397571381,c3.2xlarge,Linux/UNIX,us-east-1a
0.245,1397569491,c3.2xlarge,Linux/UNIX,us-east-1a
0.0647,1397567919,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397567593,c3.2xlarge,Linux/UNIX,us-east-1a
0.0647,1397567274,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397565102,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397559552,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397554138,c3.2xlarge,Linux/UNIX,us-east-1a
