aggregation_time,timestamp
33,2025-04-29 08:10:44.012
36,2025-04-29 08:10:45.206
33,2025-04-29 08:10:46.433
38,2025-04-29 08:10:47.624
33,2025-04-29 08:10:48.769
37,2025-04-29 08:10:49.966
33,2025-04-29 08:10:51.018
39,2025-04-29 08:10:52.201
33,2025-04-29 08:10:53.403
36,2025-04-29 08:10:54.568
36,2025-04-29 08:10:55.693
37,2025-04-29 08:10:56.889
32,2025-04-29 08:10:58.063
39,2025-04-29 08:10:59.263
33,2025-04-29 08:11:00.432
37,2025-04-29 08:11:01.664
33,2025-04-29 08:11:02.855
38,2025-04-29 08:11:04.040
33,2025-04-29 08:11:05.248
36,2025-04-29 08:11:06.374
32,2025-04-29 08:11:07.667
49,2025-04-29 08:11:08.898
32,2025-04-29 08:11:10.078
38,2025-04-29 08:11:11.317
33,2025-04-29 08:11:12.517
39,2025-04-29 08:11:13.752
33,2025-04-29 08:11:14.924
38,2025-04-29 08:11:16.105
33,2025-04-29 08:11:17.232
36,2025-04-29 08:11:18.441
33,2025-04-29 08:11:19.677
36,2025-04-29 08:11:20.825
32,2025-04-29 08:11:21.953
38,2025-04-29 08:11:23.086
33,2025-04-29 08:11:24.239
37,2025-04-29 08:11:25.460
33,2025-04-29 08:11:26.578
38,2025-04-29 08:11:27.764
33,2025-04-29 08:11:28.962
36,2025-04-29 08:11:30.154
32,2025-04-29 08:11:31.357
36,2025-04-29 08:11:32.544
33,2025-04-29 08:11:33.704
38,2025-04-29 08:11:34.924
33,2025-04-29 08:11:36.090
37,2025-04-29 08:11:37.209
38,2025-04-29 08:11:38.453
38,2025-04-29 08:11:39.607
32,2025-04-29 08:11:40.790
36,2025-04-29 08:11:41.950
32,2025-04-29 08:11:43.160
36,2025-04-29 08:11:44.341
32,2025-04-29 08:11:45.493
38,2025-04-29 08:11:46.698
33,2025-04-29 08:11:47.825
38,2025-04-29 08:11:49.033
35,2025-04-29 08:11:50.178
43,2025-04-29 08:11:51.266
33,2025-04-29 08:11:52.390
36,2025-04-29 08:11:53.606
33,2025-04-29 08:11:54.739
36,2025-04-29 08:11:55.905
35,2025-04-29 08:11:57.120
38,2025-04-29 08:11:58.299
32,2025-04-29 08:11:59.485
37,2025-04-29 08:12:00.873
33,2025-04-29 08:12:02.128
39,2025-04-29 08:12:03.306
33,2025-04-29 08:12:04.494
39,2025-04-29 08:12:05.688
34,2025-04-29 08:12:06.862
36,2025-04-29 08:12:08.128
33,2025-04-29 08:12:09.248
38,2025-04-29 08:12:10.417
33,2025-04-29 08:12:11.529
48,2025-04-29 08:12:12.740
33,2025-04-29 08:12:13.913
40,2025-04-29 08:12:15.066
32,2025-04-29 08:12:16.362
37,2025-04-29 08:12:17.709
46,2025-04-29 08:12:18.866
36,2025-04-29 08:12:20.070
32,2025-04-29 08:12:21.262
38,2025-04-29 08:12:22.508
32,2025-04-29 08:12:23.818
54,2025-04-29 08:12:24.991
33,2025-04-29 08:12:26.193
37,2025-04-29 08:12:27.421
33,2025-04-29 08:12:28.669
36,2025-04-29 08:12:29.857
33,2025-04-29 08:12:30.996
36,2025-04-29 08:12:32.166
46,2025-04-29 08:12:33.443
38,2025-04-29 08:12:34.567
33,2025-04-29 08:12:35.738
37,2025-04-29 08:12:37.054
33,2025-04-29 08:12:38.310
38,2025-04-29 08:12:39.612
33,2025-04-29 08:12:40.897
36,2025-04-29 08:12:42.091
33,2025-04-29 08:12:43.250
36,2025-04-29 08:12:44.462
32,2025-04-29 08:12:45.670
38,2025-04-29 08:12:46.892
40,2025-04-29 08:12:48.058
37,2025-04-29 08:12:49.237
33,2025-04-29 08:12:50.430
38,2025-04-29 08:12:51.726
56,2025-04-29 08:12:53.091
36,2025-04-29 08:12:54.404
33,2025-04-29 08:12:55.745
36,2025-04-29 08:12:56.939
33,2025-04-29 08:12:58.136
38,2025-04-29 08:12:59.482
32,2025-04-29 08:13:00.648
38,2025-04-29 08:13:01.910
35,2025-04-29 08:13:03.267
38,2025-04-29 08:13:04.441
33,2025-04-29 08:13:05.643
36,2025-04-29 08:13:06.790
33,2025-04-29 08:13:08.004
36,2025-04-29 08:13:09.149
39,2025-04-29 08:13:10.373
38,2025-04-29 08:13:11.654
33,2025-04-29 08:13:12.968
42,2025-04-29 08:13:14.168
33,2025-04-29 08:13:15.358
38,2025-04-29 08:13:16.583
